actor_1,actor_2,movie_title,year,genre,director,page_id
גדליה בסר,צחי נוי,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
גדליה בסר,טובה פרדו,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
גדליה בסר,רוברטו פולק,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
גדליה בסר,גיליה שטרן,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
גדליה בסר,איצ'ו אביטל,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
מיכאלה עשת,חגית דסברג,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
מיכאלה עשת,יהודית סולה,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
מיכאלה עשת,מרים גבריאלי,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
מיכאלה עשת,צחי נוי,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
מיכאלה עשת,טובה פרדו,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
מיכאלה עשת,רוברטו פולק,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
מיכאלה עשת,גיליה שטרן,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
מיכאלה עשת,איצ'ו אביטל,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
חגית דסברג,יהודית סולה,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
חגית דסברג,מרים גבריאלי,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
חגית דסברג,צחי נוי,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
חגית דסברג,טובה פרדו,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
חגית דסברג,רוברטו פולק,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
חגית דסברג,גיליה שטרן,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
חגית דסברג,איצ'ו אביטל,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
יהודית סולה,מרים גבריאלי,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
יהודית סולה,צחי נוי,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
יהודית סולה,טובה פרדו,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
יהודית סולה,רוברטו פולק,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
יהודית סולה,גיליה שטרן,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
יהודית סולה,איצ'ו אביטל,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
מרים גבריאלי,צחי נוי,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
מרים גבריאלי,טובה פרדו,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
מרים גבריאלי,רוברטו פולק,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
מרים גבריאלי,גיליה שטרן,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
מרים גבריאלי,איצ'ו אביטל,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
צחי נוי,טובה פרדו,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
צחי נוי,רוברטו פולק,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
צחי נוי,גיליה שטרן,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
צחי נוי,איצ'ו אביטל,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
טובה פרדו,רוברטו פולק,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
טובה פרדו,גיליה שטרן,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
טובה פרדו,איצ'ו אביטל,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
רוברטו פולק,גיליה שטרן,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
רוברטו פולק,איצ'ו אביטל,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
גיליה שטרן,איצ'ו אביטל,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
אניה בוקשטיין,רמי דנון,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
אניה בוקשטיין,אתי אנקרי,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
אניה בוקשטיין,שולי רנד,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
אניה בוקשטיין,אשר צרפתי,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
אניה בוקשטיין,אמנון פישר,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
אניה בוקשטיין,שרה פון שוורצה,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
אניה בוקשטיין,גדליה בסר,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
רמי דנון,אתי אנקרי,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
רמי דנון,שולי רנד,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
רמי דנון,אשר צרפתי,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
רמי דנון,אמנון פישר,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
רמי דנון,שרה פון שוורצה,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
רמי דנון,גדליה בסר,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
אתי אנקרי,שולי רנד,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
אתי אנקרי,אשר צרפתי,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
אתי אנקרי,אמנון פישר,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
אתי אנקרי,שרה פון שוורצה,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
אתי אנקרי,גדליה בסר,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
שולי רנד,אשר צרפתי,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
שולי רנד,אמנון פישר,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
שולי רנד,שרה פון שוורצה,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
שולי רנד,גדליה בסר,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
אשר צרפתי,אמנון פישר,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
אשר צרפתי,שרה פון שוורצה,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
אשר צרפתי,גדליה בסר,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
אמנון פישר,שרה פון שוורצה,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
אמנון פישר,גדליה בסר,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
שרה פון שוורצה,גדליה בסר,ארץ חדשה (סרט),1994,,אורנה בן דור,1317693
שושה גורן,אריה אליאס,"בית (סרט, 1994)",1994,תיעודי,דוד אופק,664608
טל פרידמן,דני שטג,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
טל פרידמן,עמוס לביא,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
טל פרידמן,יגאל עדיקא,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
טל פרידמן,שירילי דשא,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
טל פרידמן,אמנון דנקנר,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
טל פרידמן,נתן זהבי,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
טל פרידמן,שרון רג'יניאנו,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
טל פרידמן,צחי נוי,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
דני שטג,עמוס לביא,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
דני שטג,יגאל עדיקא,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
דני שטג,שירילי דשא,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
דני שטג,אמנון דנקנר,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
דני שטג,נתן זהבי,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
דני שטג,שרון רג'יניאנו,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
דני שטג,צחי נוי,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
עמוס לביא,יגאל עדיקא,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
עמוס לביא,שירילי דשא,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
עמוס לביא,אמנון דנקנר,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
עמוס לביא,נתן זהבי,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
עמוס לביא,שרון רג'יניאנו,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
עמוס לביא,צחי נוי,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
יגאל עדיקא,שירילי דשא,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
יגאל עדיקא,אמנון דנקנר,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
יגאל עדיקא,נתן זהבי,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
יגאל עדיקא,שרון רג'יניאנו,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
יגאל עדיקא,צחי נוי,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
שירילי דשא,אמנון דנקנר,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
שירילי דשא,נתן זהבי,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
שירילי דשא,שרון רג'יניאנו,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
שירילי דשא,צחי נוי,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
אמנון דנקנר,נתן זהבי,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
אמנון דנקנר,שרון רג'יניאנו,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
אמנון דנקנר,צחי נוי,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
נתן זהבי,שרון רג'יניאנו,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
נתן זהבי,צחי נוי,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
שרון רג'יניאנו,צחי נוי,האח של דריקס,1994,דרמה,אורי ענבר | דורון צברי,242296
גדעון זינגר,סלים דאו,הגמל המעופף (סרט),1994,קומדיה,רמי נעמן,1643368
גדעון זינגר,גילת אנקורי,הגמל המעופף (סרט),1994,קומדיה,רמי נעמן,1643368
גדעון זינגר,לורנס בוברד,הגמל המעופף (סרט),1994,קומדיה,רמי נעמן,1643368
גדעון זינגר,מוסקו אלקלעי,הגמל המעופף (סרט),1994,קומדיה,רמי נעמן,1643368
גדעון זינגר,גבי עמרני,הגמל המעופף (סרט),1994,קומדיה,רמי נעמן,1643368
גדעון זינגר,גדי רבינוביץ,הגמל המעופף (סרט),1994,קומדיה,רמי נעמן,1643368
גדעון זינגר,יגאל עדיקא,הגמל המעופף (סרט),1994,קומדיה,רמי נעמן,1643368
גדעון זינגר,משה טימור,הגמל המעופף (סרט),1994,קומדיה,רמי נעמן,1643368
גדעון זינגר,שבתאי קונורטי,הגמל המעופף (סרט),1994,קומדיה,רמי נעמן,1643368
סלים דאו,גילת אנקורי,הגמל המעופף (סרט),1994,קומדיה,רמי נעמן,1643368
סלים דאו,לורנס בוברד,הגמל המעופף (סרט),1994,קומדיה,רמי נעמן,1643368
סלים דאו,מוסקו אלקלעי,הגמל המעופף (סרט),1994,קומדיה,רמי נעמן,1643368
סלים דאו,גבי עמרני,הגמל המעופף (סרט),1994,קומדיה,רמי נעמן,1643368
סלים דאו,גדי רבינוביץ,הגמל המעופף (סרט),1994,קומדיה,רמי נעמן,1643368
סלים דאו,יגאל עדיקא,הגמל המעופף (סרט),1994,קומדיה,רמי נעמן,1643368
סלים דאו,משה טימור,הגמל המעופף (סרט),1994,קומדיה,רמי נעמן,1643368
